,attributes.Ages Allowed,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.touristy,attributes.Attire,attributes.By Appointment Only,attributes.Delivery,attributes.Dietary Restrictions.vegan,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Good For Dancing,attributes.Good For.breakfast,attributes.Good For.dessert,attributes.Good For.latenight,attributes.Good for Kids,attributes.Hair Types Specialized In.kids,attributes.Hair Types Specialized In.perms,attributes.Has TV,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.Outdoor Seating,attributes.Parking.garage,attributes.Parking.street,attributes.Parking.valet,attributes.Waiter Service,attributes.Wi-Fi,stars,lat_zscore,business_id
2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6998635329012227,FplSgZWFugMELQlvkfBQjg
2720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4.0,0.6686152656774889,9XaFtvHTlz9Bhb-nSlIRKA
2721,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,1,1,1,1,0,1,4.0,0.7720463389432672,03_t9LNPKZs4d-hkmqzLTQ
2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.7055395319794349,GUtNAaTZr5oRdHXx-AwT2w
2723,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.6440843269602645,WVFJ4hC-Zm991OB966LlZg
2724,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7593708185900059,-4wMopMwxh1p0N7pFFn3Tw
2725,0,1,1,1,2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,2,1,4.5,0.6956349796318793,YvaUjvTb3BPbXy7v65aYSg
2726,0,1,1,1,1,0,1,0,2,0,0,1,2,1,2,0,0,1,0,0,0,0,2,1,2,1,2,1,4.0,0.7810394977848083,ANjP5d0cFHgxSDE8P81YOQ
2727,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,2,1,3.5,0.6662402247926188,GInXHJNhNeH0k39p7l6nYA
2728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.6713478635782659,eXd5VziihM2e5n7rydUaKg
2729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.5591910001189506,Le9FI_FTgln89GLHXJMe5g
2730,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,2,0,3.5,0.8842793850911386,sMXA7m8JNxdMlJyu8r_uww
2731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.5146582728732292,Q2wSUoIxybsTdM04Bhhpig
2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4.0,0.696725069875992,rU_xp7iqAhPRXdAgPmeAQQ
2733,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,1,2,4.0,0.6609326216883243,107RvbkBZUVULsHq_0d3mw
2734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7547760994320559,cFkYlHxcN8jOAML2HO_LLw
2735,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,3.0,0.651102827004874,hKal5yCdbQSayvE6g09Dkg
2736,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,0,0,4.5,0.664216794029299,6_vK5uCtHYkA5EW8lbOgxA
2737,0,1,1,1,2,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,1,4.5,0.6965464467307029,K5kEOnBu2rP2I6vYefr7eg
2738,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,2,1,2,1,2,1,4.0,0.7139922987719858,MvXsT-LOm03BovfpeGoq9w
2739,0,1,1,1,1,0,1,0,1,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,1,1,4.5,0.7131708840058085,yDIP7hyLsN5hfpaicjHDSw
2740,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,1,3.5,0.6525133061758636,4jvFXuAI5qyVX9NqwzstOg
2741,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,4.0,0.6116001605661608,6WS7rfA2SR_1QuOYAMn-_g
2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.4534179774612614,jtkBfoit7ERfu5VhyDSXMA
2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.69092875620705,ONo0ffn10iZQfRk0ZgK8pQ
2744,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1,1,2,0,3.5,0.7019022627932812,R-TFTJRdHz-DcD3gZp1Hug
2745,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,4.5,0.6951651749873579,Z-NObtOLb_OZVQghuWLIjg
2746,0,0,1,1,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,2,4.0,0.6528388986352036,I7qsERKHVqW0jdfeHMmCCw
2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7738158246855688,YiLiFhygg9LH9zPVnE8rhw
2748,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,1,4.0,0.6375054703993561,VUH9DtK5G1zvgpkNpp58gg
2749,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6495401348458573,3YIJK6kdAXZdL_w2JJEG9A
2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.6989600368707712,RJxVJcZveEd2hP0u8IGN9A
2751,0,1,1,1,1,1,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,2,5.0,0.6275058725580787,G3hMVTjhWdv205MbsQX-6g
2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7218459159703826,fSIcJwQ4WHEdGsoJZUFWaA
2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.6952543784008611,zZa97BzWycfICdtLI4biLA
2754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.6448128215039984,zMdK0g5GzFb7Rh2ilABuYw
2755,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,1,4.0,0.7269230769230915,zXR9WUVpo-PF8xH5SmQ_xA
2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.7522714467307183,KmyX1KbruDX8vp8089PNtw
2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,3.5,0.6931247911153489,p7AfilLew1uCvRJJgoLjGA
2758,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,2,3.5,0.6692921040112092,LtVNfXBl5y36wtvImEx8AQ
2759,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,2,1,3.5,0.7514748297701686,TFAlHUtChUWGVvloeP6h6Q
2760,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.7620506378044162,A12md0ltguscX-nDfpHsdA
2761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0,0.7656005946894311,JxubR9wJfrCUCY-fuW1-Zg
2762,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2.5,0.6888655526151267,ITZ524XbWUHWG54Qb6qe-A
2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,0.6477215961464182,d4U4Z-htNfatQtn0hP0fLQ
2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7128913799767961,h4yTTJrFfljEEZbd3JoCFg
2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.8327324603788254,qNyriC-A9t04mSSbISxJww
2766,0,1,1,1,1,0,1,0,0,0,1,1,1,1,2,0,0,2,1,1,1,1,2,1,2,1,2,1,3.0,0.7312100443043493,nVkWHJB5Vajy_6pGOVyXZw
2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3.0,0.7010792349320414,Dl-IjhyLyB16dXo_1cqH5Q
2768,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3.0,0.8202744491689258,eGae5hV6GUqyOjEyTU6jsA
2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.537621539650901,tJWKyEAhkqflbsm4byG0qA
2770,0,1,1,1,1,0,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,1,1,2,1,2,2,4.5,0.6582044839582752,FWi8xLHS62E-pwE6G0qi2g
2771,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,0,3.5,0.710891736790481,3TB9OQ2K9gIuJD5oe0H1mQ
2772,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5.0,0.47912342778984207,SB0FpGwL6lmCx8wfZ3gu9A
2773,0,1,1,1,1,0,1,0,1,0,1,1,1,1,2,0,0,2,1,1,1,1,1,1,2,1,2,1,4.0,0.697834295739053,_tBkysAUsKNoki7Gmvi1ug
2774,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.8885351312776701,YV0xf5UUqr3z-cJJr9K3-Q
2775,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.5,0.641366596295089,CuaZCAmWy1h7DuYfEG3lpQ
2776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5.0,0.7261177752668554,ePaWyb_y3GTemwNsjZFsxw
2777,0,1,1,1,1,0,1,0,2,0,1,1,1,1,2,0,0,1,1,1,1,1,2,1,2,1,2,1,4.5,0.7885276976599064,qy8EKF7IXGe65_wglj4AgQ
2778,0,1,1,1,1,0,1,0,0,0,1,1,1,2,1,0,0,1,1,1,1,1,1,1,2,1,2,1,4.0,0.7077101714192391,ChpD84anxG4iqE81q27R3g
2779,0,1,1,1,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,1,2,2,5.0,0.6302696611756804,141RZw5r7oHtcGa-A-R_cw
2780,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.7100747821949789,OZwd3FuSzwznTwS0q24_FA
2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.5965983764978844,dRKnNIbkEUutGPAFrOmVSQ
2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.8535896940322923,Sw5bw-nBXEx8u0QH9wxqkw
2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7645535369153429,JNP0VPmNlv2BicxxR-JQuA
2784,0,1,1,1,2,0,1,0,1,0,1,1,1,1,1,0,0,2,1,1,1,1,2,1,1,1,2,1,3.5,0.6747031265796359,ukJSABWlLXj7r9dxOgCOOw
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6698975647468371,ZbO0F9iNfBys64GGK0cssw
2786,0,1,1,1,2,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,2,1,1,1,2,2,4.5,0.6912860091879509,y-hCSgYyhW1qRkZVVg2QYA
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,0.6675636116975218,beNXco_KNCntUOIktddb9g
2788,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,4.0,0.6899317214772092,QKhSJmUBku9H0D83b1Ke8g
2789,0,1,1,1,1,1,1,0,0,2,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,1,1,3.5,0.5218652433766277,19gGxL5cofD_CsA_3vOPKg
2790,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,2,1,1,1,1,2,1,1,1,1,1,3.5,0.8196017067586578,OlsavX2ATv2RIkiFCm9eww
2791,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.765018881389189,afcG8UZFuYBE3ngb5AJHgA
2792,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6776649519788298,np2PkGd-AEAJfQjsgzmi6Q
2793,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.7840541464720268,SDl0-kb2F71pQTnbTyZGLg
2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.34437959248908573,Hl3_nveesOGXC_djnfueMg
2795,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4.5,0.6696883307068008,z9cs5JND4cHsOsE8wn0VsQ
2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6673389135024445,gOOhZaWGpqvDqTBxnAxmHA
2797,0,0,1,1,1,0,1,0,0,0,1,1,1,1,2,0,0,2,0,0,0,0,1,1,1,1,2,1,3.5,0.839540156403349,8D33vGfjIOYBFfMzkFSxzw
2798,0,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,4.5,0.6180280098718688,40Huf81osFrSAnnQncZMeg
2799,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,3.5,0.7509410796586319,b88myMjjsHTzWzI70B2gTA
2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6682034432517446,XYQufUu17LkxvZslsp0fbg
2801,0,1,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4.0,0.7004831851565786,k6FJNBFM45rWz7JnPIlFUQ
2802,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3.0,0.5233311528054458,GuZ1oamF-d5f8UqMXVfvug
2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.6442738842139856,bzCGwTTVHXNfi_Y5bm1chQ
2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.7616457940590525,CS7rCi73OoxRw9JfUMKBwA
2805,0,1,1,1,1,0,1,0,0,1,0,1,1,2,2,0,0,2,0,0,0,0,2,1,2,1,2,1,4.0,0.6935098383931275,8nMjnNkEc5tSwaEXNdanYA
2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7006547478517111,9IuBO-5ypl0gaJOycRHATw
2807,0,0,1,1,2,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,2,1,5.0,0.7467646501739659,KqaqSncgHpzJRRWF4yyIYg
2808,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7019782455175415,cg8IJAh4ne4plLsACrZIWw
2809,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,2,1,1,2,4.5,0.6621488455591816,6UHWPb1ee_J8eL1UtV-aEQ
2810,0,0,1,1,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,2,4.0,0.6371970800749615,qwiUo0-O8DiAO_yIiCSoPg
2811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6116529392524749,nU6NYPaRGdnW0eEKTbW-_A
2812,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,1,1,2,0,4.5,0.7660863489042886,diopec3o5EgN8IRgu0b43Q
2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.7546564181856144,8_S5aWubnOoukcuElJv4mg
2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0.7705740239659817,nHmMzZc3zu6UlymE37CJOA
2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.8991652047218606,yNYHHDrkqOALHJtEJLtwUQ
2816,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7762904760488685,hAApV4VhHxKWvgB7YVSx0A
2817,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,2,2,4.0,0.6951294936219564,u5TtuCL76tHkB9-gaeBnTA
2818,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,3.0,0.669322946091423,g3E4TOWvT0h_HnLa64yyXA
2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.8434428057447017,4U93OkzyGwC0TCtEZCv7dw
2820,0,0,0,0,1,0,1,1,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,0,1,3.5,0.653924950194739,EP1B17h53eczD75uQvKpMg
2821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.633913651095722,QJKgasW7rzfMVAy6T7V-OQ
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,3.5,0.7183793181885804,7WboUa6eB6sZvcRF57R4lg
2823,0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.0,0.7053165234456237,aIKF0TKaqSLaj3H8dF59pQ
2824,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,4.0,0.7024820849811058,KOc8j0fHB1YHQCj43IMODA
2825,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,2,0,4.0,0.6668502259820008,t-cM-sIkmJKO_9RZDARusA
2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.6487534313579715,8QEHhdWsOsCLB6584oWOfw
2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.7439988403556378,dPWG9C1_aJOM93PFl3tH3g
2828,0,1,1,1,2,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,0,3.5,0.7040676756564183,Rbcb8yJ8_uqnxACZ991cQg
2829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.7085271029704845,H2y0DCskC-f-2AiKLMxafQ
2830,0,0,0,0,1,0,1,0,0,0,0,2,1,1,2,0,0,1,0,0,0,0,2,0,0,0,1,0,4.5,0.5514993607088767,q10Lok3-M66eM67IV01m5g
2831,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.839592935089663,NWYSMwJWPhOhIp8O3VkszQ
2832,0,0,1,1,1,0,1,1,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,2,4.5,0.6562635663524725,QHaTNR5GNbRff7eBx0GNzg
2833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1.5,0.6984151526865071,PQ_F-DJDBF4eFnUQWnNccA
2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.7041791799232975,guIvTBHp1oxs76q44qQ9Pg
2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.8908399140674066,ZVcRGw0K83Ihvq191fnD9Q
2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2.5,0.5790877464244302,pcsqp26PxSlku9v0EMvhXQ
2837,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,2,2,3.5,0.7520821563438321,l602ceOrTAkcAnmT9GA7Tg
2838,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,4.5,0.9076625732211632,A6O17tPHXCXUnuxaGXuiaQ
2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.0,1W2JM11f09anyR2D9cis3A
2840,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,0,0,4.0,0.7206175165769514,vXoxqUFD5-eAGfz8CXMFNw
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,5.0,0.7055395319794349,1_hLQFlNOOjNy-5WVyJwdQ
2842,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,0,4.5,0.7303328774047589,GUffi7bnIY0kG8dHKDLPkg
2843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,4.5,0.7340422526835562,InQ60grneWNOCcsRT-Ysaw
2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,0.6462356159495881,asuDxCvYHyhD8x6HPEdRSw
2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6773327317058453,pZVRjeHWKYwmwyKKn512vg
2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.9351112069222105,YpyXBJA8L1tmf7RKhtTD4Q
2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5,0.48112738619133943,xRZPiQQGkxpXCiGRwQA7nA
2848,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5207418817460165,ZYAA7lfoMwkiSetiAHUpCQ
2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6429982754006763,pg7JrrDRCvI5vLVn0zQ0gw
2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6731753419464367,y-VhaTDPjOqvcDBJpscN8Q
2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.6890800154619554,LCf2uIFzWBtXyBQCaEW22g
2852,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,0.5910804020100691,B1ZSw4L_KX_mXioyjEMfiw
2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.7115540721358226,erUNWz_bv0mOYMmU8cyjGg
2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.6795151794475534,c3kTeGBqM38odWsvni60rw
2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,0.6669858166572654,o8E4YE12X7srIDMy4G_07g
2856,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,0,1,4.5,0.7160417471975158,8nRVcrTjHHxxO7T6mvCiGA
2857,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5.0,0.7227937022389878,GCAyNEQ6_MafAeGm8KXGaQ
2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,0.7524472451012765,AW2PzJp_oxpwsr3Owt0ruw
2859,0,0,0,0,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0.7272121896464396,HF8c5Gg-lBVyG4LG-T0tag
2860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.8879738931343343,uoTkX6kFvuYsvuTb8cSZHQ
2861,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,2,0,3.5,0.7570056436026421,oQEMnsiqtvRb-AsWqvlzzA
2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.8040134102465177,1yNJy2fxEF__dKFEYgTcFg
2863,0,1,1,1,1,0,1,0,2,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,1,4.5,0.6871449837947065,PuB3jcwahtAkxQZy6f-D1A
